T      Bact  Phage     Lys   VMR  P_spec B_spec 
2482  897672 10210051  507603  7.3   98   75 
2483  897672 10210051  507603  7.3   98   75 
2484  897672 10210051  507603  7.3   98   75 
2485  897672 10210051  507603  7.3   98   75 
2486  897672 10210051  507603  7.3   98   75 
2487  897672 10210051  507603  7.3   98   75 
2488  897672 10210051  507603  7.3   98   75 
2489  897672 10210051  507603  7.3   98   75 
2490  897672 10210051  507603  7.3   98   75 
2491  897672 10210051  507603  7.3   98   75 
2492  897672 10210051  507603  7.3   98   75 
2493  897672 10210051  507603  7.3   98   75 
2494  897672 10210051  507603  7.3   98   75 
2495  897672 10210051  507603  7.3   98   75 
2496  897672 10210051  507603  7.3   98   75 
2497  897672 10210051  507603  7.3   98   75 
2498  897672 10210051  507603  7.3   98   75 
2499  897672 10210051  507603  7.3   98   75 
2500  897672 10210051  507603  7.3   98   75 
2501  897672 10210051  507603  7.3   98   75 
2502  897672 10210051  507603  7.3   98   75 
2503  897672 10210051  507603  7.3   98   75 
2504  897672 10210051  507603  7.3   98   75 
2505  897672 10210051  507603  7.3   98   75 
2506  897672 10210051  507603  7.3   98   75 
2507  897672 10210051  507603  7.3   98   75 
2508  897672 10210051  507603  7.3   98   75 
2509  897672 10210051  507603  7.3   98   75 
2510  897672 10210051  507603  7.3   98   75 
2511  897672 10210051  507603  7.3   98   75 
2512  897672 10210051  507603  7.3   98   75 
2513  897672 10210051  507603  7.3   98   75 
2514  897672 10210051  507603  7.3   98   75 
2515  897672 10210051  507603  7.3   98   75 
2516  897672 10210051  507603  7.3   98   75 
2517  897672 10210051  507603  7.3   98   75 
2518  897672 10210051  507603  7.3   98   75 
2519  897672 10210051  507603  7.3   98   75 
2520  897672 10210051  507603  7.3   98   75 
2521  897672 10210051  507603  7.3   98   75 
2522  897672 10210051  507603  7.3   98   75 
2523  897672 10210051  507603  7.3   98   75 
2524  897672 10210051  507603  7.3   98   75 
2525  897672 10210051  507603  7.3   98   75 
2526  897672 10210051  507603  7.3   98   75 
2527  897672 10210051  507603  7.3   98   75 
2528  897672 10210051  507603  7.3   98   75 
2529  897672 10210051  507603  7.3   98   75 
2530  897672 10210051  507603  7.3   98   75 
2531  897672 10210051  507603  7.3   98   75 
2532  897672 10210051  507603  7.3   98   75 
2533  897672 10210051  507603  7.3   98   75 
2534  897672 10210051  507603  7.3   98   75 
2535  897672 10210051  507603  7.3   98   75 
2536  897672 10210051  507603  7.3   98   75 
2537  897672 10210051  507603  7.3   98   75 
2538  897672 10210051  507603  7.3   98   75 
2539  897672 10210051  507603  7.3   98   75 
2540  897672 10210051  507603  7.3   98   75 
2541  897672 10210051  507603  7.3   98   75 
2542  897672 10210051  507603  7.3   98   75 
2543  897672 10210051  507603  7.3   98   75 
2544  897672 10210051  507603  7.3   98   75 
2545  897672 10210051  507603  7.3   98   75 
2546  897672 10210051  507603  7.3   98   75 
2547  897672 10210051  507603  7.3   98   75 
2548  897672 10210051  507603  7.3   98   75 
2549  897672 10210051  507603  7.3   98   75 
2550  897672 10210051  507603  7.3   98   75 
2551  897672 10210051  507603  7.3   98   75 
2552  897672 10210051  507603  7.3   98   75 
2553  897672 10210051  507603  7.3   98   75 
2554  897672 10210051  507603  7.3   98   75 
2555  897672 10210051  507603  7.3   98   75 
2556  897672 10210051  507603  7.3   98   75 
2557  897672 10210051  507603  7.3   98   75 
2558  897672 10210051  507603  7.3   98   75 
2559  897672 10210051  507603  7.3   98   75 
2560  897672 10210051  507603  7.3   98   75 
2561  897672 10210051  507603  7.3   98   75 
2562  897672 10210051  507603  7.3   98   75 
2563  897672 10210051  507603  7.3   98   75 
2564  897672 10210051  507603  7.3   98   75 
2565  897672 10210051  507603  7.3   98   75 
2566  897672 10210051  507603  7.3   98   75 
2567  897672 10210051  507603  7.3   98   75 
2568  897672 10210051  507603  7.3   98   75 
2569  897672 10210051  507603  7.3   98   75 
2570  897672 10210051  507603  7.3   98   75 
2571  897672 10210051  507603  7.3   98   75 
2572  897672 10210051  507603  7.3   98   75 
2573  897672 10210051  507603  7.3   98   75 
2574  897672 10210051  507603  7.3   98   75 
2575  897672 10210051  507603  7.3   98   75 
2576  897672 10210051  507603  7.3   98   75 
2577  897672 10210051  507603  7.3   98   75 
2578  897672 10210051  507603  7.3   98   75 
2579  897672 10210051  507603  7.3   98   75 
2580  897672 10210051  507603  7.3   98   75 
2581  897672 10210051  507603  7.3   98   75 
2582  897672 10210051  507603  7.3   98   75 
2583  897672 10210051  507603  7.3   98   75 
2584  897672 10210051  507603  7.3   98   75 
2585  897672 10210051  507603  7.3   98   75 
2586  897672 10210051  507603  7.3   98   75 
2587  897672 10210051  507603  7.3   98   75 
2588  897672 10210051  507603  7.3   98   75 
2589  897672 10210051  507603  7.3   98   75 
2590  897672 10210051  507603  7.3   98   75 
2591  897672 10210051  507603  7.3   98   75 
2592  897672 10210051  507603  7.3   98   75 
2593  897672 10210051  507603  7.3   98   75 
2594  897672 10210051  507603  7.3   98   75 
2595  897672 10210051  507603  7.3   98   75 
2596  897672 10210051  507603  7.3   98   75 
2597  897672 10210051  507603  7.3   98   75 
2598  897672 10210051  507603  7.3   98   75 
2599  897672 10210051  507603  7.3   98   75 
2600  897672 10210051  507603  7.3   98   75 
2601  897672 10210051  507603  7.3   98   75 
2602  897672 10210051  507603  7.3   98   75 
2603  897672 10210051  507603  7.3   98   75 
2604  897672 10210051  507603  7.3   98   75 
2605  897672 10210051  507603  7.3   98   75 
2606  897672 10210051  507603  7.3   98   75 
2607  897672 10210051  507603  7.3   98   75 
2608  897672 10210051  507603  7.3   98   75 
2609  897672 10210051  507603  7.3   98   75 
2610  897672 10210051  507603  7.3   98   75 
2611  897672 10210051  507603  7.3   98   75 
2612  897672 10210051  507603  7.3   98   75 
2613  897672 10210051  507603  7.3   98   75 
2614  897672 10210051  507603  7.3   98   75 
2615  897672 10210051  507603  7.3   98   75 
2616  897672 10210051  507603  7.3   98   75 
2617  897672 10210051  507603  7.3   98   75 
2618  897672 10210051  507603  7.3   98   75 
2619  897672 10210051  507603  7.3   98   75 
2620  897672 10210051  507603  7.3   98   75 
2621  897672 10210051  507603  7.3   98   75 
2622  897672 10210051  507603  7.3   98   75 
2623  897672 10210051  507603  7.3   98   75 
2624  897672 10210051  507603  7.3   98   75 
2625  897672 10210051  507603  7.3   98   75 
2626  897672 10210051  507603  7.3   98   75 
2627  897672 10210051  507603  7.3   98   75 
2628  897672 10210051  507603  7.3   98   75 
2629  897672 10210051  507603  7.3   98   75 
2630  897672 10210051  507603  7.3   98   75 
2631  897672 10210051  507603  7.3   98   75 
2632  897672 10210051  507603  7.3   98   75 
2633  897672 10210051  507603  7.3   98   75 
2634  897672 10210051  507603  7.3   98   75 
2635  897672 10210051  507603  7.3   98   75 
2636  897672 10210051  507603  7.3   98   75 
2637  897672 10210051  507603  7.3   98   75 
2638  897672 10210051  507603  7.3   98   75 
2639  897672 10210051  507603  7.3   98   75 
2640  897672 10210051  507603  7.3   98   75 
2641  897672 10210051  507603  7.3   98   75 
2642  897672 10210051  507603  7.3   98   75 
2643  897672 10210051  507603  7.3   98   75 
2644  897672 10210051  507603  7.3   98   75 
2645  897672 10210051  507603  7.3   98   75 
2646  897672 10210051  507603  7.3   98   75 
2647  897672 10210051  507603  7.3   98   75 
2648  897672 10210051  507603  7.3   98   75 
2649  897672 10210051  507603  7.3   98   75 
2650  897672 10210051  507603  7.3   98   75 
2651  897672 10210051  507603  7.3   98   75 
2652  897672 10210051  507603  7.3   98   75 
2653  897672 10210051  507603  7.3   98   75 
2654  897672 10210051  507603  7.3   98   75 
2655  897672 10210051  507603  7.3   98   75 
2656  897672 10210051  507603  7.3   98   75 
2657  897672 10210051  507603  7.3   98   75 
2658  897672 10210051  507603  7.3   98   75 
2659  897672 10210051  507603  7.3   98   75 
2660  897672 10210051  507603  7.3   98   75 
2661  897672 10210051  507603  7.3   98   75 
2662  897672 10210051  507603  7.3   98   75 
2663  897672 10210051  507603  7.3   98   75 
2664  897672 10210051  507603  7.3   98   75 
2665  897672 10210051  507603  7.3   98   75 
2666  897672 10210051  507603  7.3   98   75 
2667  897672 10210051  507603  7.3   98   75 
2668  897672 10210051  507603  7.3   98   75 
2669  897672 10210051  507603  7.3   98   75 
2670  897672 10210051  507603  7.3   98   75 
2671  897672 10210051  507603  7.3   98   75 
2672  897672 10210051  507603  7.3   98   75 
2673  897672 10210051  507603  7.3   98   75 
2674  897672 10210051  507603  7.3   98   75 
2675  897672 10210051  507603  7.3   98   75 
2676  897672 10210051  507603  7.3   98   75 
2677  897672 10210051  507603  7.3   98   75 
2678  897672 10210051  507603  7.3   98   75 
2679  897672 10210051  507603  7.3   98   75 
2680  897672 10210051  507603  7.3   98   75 
2681  897672 10210051  507603  7.3   98   75 
2682  897672 10210051  507603  7.3   98   75 
2683  897672 10210051  507603  7.3   98   75 
2684  897672 10210051  507603  7.3   98   75 
2685  897672 10210051  507603  7.3   98   75 
2686  897672 10210051  507603  7.3   98   75 
2687  897672 10210051  507603  7.3   98   75 
2688  897672 10210051  507603  7.3   98   75 
2689  897672 10210051  507603  7.3   98   75 
2690  897672 10210051  507603  7.3   98   75 
2691  897672 10210051  507603  7.3   98   75 
2692  897672 10210051  507603  7.3   98   75 
2693  897672 10210051  507603  7.3   98   75 
2694  897672 10210051  507603  7.3   98   75 
2695  897672 10210051  507603  7.3   98   75 
2696  897672 10210051  507603  7.3   98   75 
2697  897672 10210051  507603  7.3   98   75 
2698  897672 10210051  507603  7.3   98   75 
2699  897672 10210051  507603  7.3   98   75 
2700  897672 10210051  507603  7.3   98   75 
2701  897672 10210051  507603  7.3   98   75 
2702  897672 10210051  507603  7.3   98   75 
2703  897672 10210051  507603  7.3   98   75 
2704  897672 10210051  507603  7.3   98   75 
2705  897672 10210051  507603  7.3   98   75 
2706  897672 10210051  507603  7.3   98   75 
2707  897672 10210051  507603  7.3   98   75 
2708  897672 10210051  507603  7.3   98   75 
2709  897672 10210051  507603  7.3   98   75 
2710  897672 10210051  507603  7.3   98   75 
2711  897672 10210051  507603  7.3   98   75 
2712  897672 10210051  507603  7.3   98   75 
2713  897672 10210051  507603  7.3   98   75 
2714  897672 10210051  507603  7.3   98   75 
2715  897672 10210051  507603  7.3   98   75 
2716  897672 10210051  507603  7.3   98   75 
2717  897672 10210051  507603  7.3   98   75 
2718  897672 10210051  507603  7.3   98   75 
2719  897672 10210051  507603  7.3   98   75 
2720  897672 10210051  507603  7.3   98   75 
2721  897672 10210051  507603  7.3   98   75 
2722  897672 10210051  507603  7.3   98   75 
2723  897672 10210051  507603  7.3   98   75 
2724  897672 10210051  507603  7.3   98   75 
2725  897672 10210051  507603  7.3   98   75 
2726  897672 10210051  507603  7.3   98   75 
2727  897672 10210051  507603  7.3   98   75 
2728  897672 10210051  507603  7.3   98   75 
2729  897672 10210051  507603  7.3   98   75 
2730  897672 10210051  507603  7.3   98   75 
2731  897672 10210051  507603  7.3   98   75 
2732  897672 10210051  507603  7.3   98   75 
2733  897672 10210051  507603  7.3   98   75 
2734  897672 10210051  507603  7.3   98   75 
2735  897672 10210051  507603  7.3   98   75 
2736  897672 10210051  507603  7.3   98   75 
2737  897672 10210051  507603  7.3   98   75 
2738  897672 10210051  507603  7.3   98   75 
2739  897672 10210051  507603  7.3   98   75 
2740  897672 10210051  507603  7.3   98   75 
2741  897672 10210051  507603  7.3   98   75 
2742  897672 10210051  507603  7.3   98   75 
2743  897672 10210051  507603  7.3   98   75 
2744  897672 10210051  507603  7.3   98   75 
2745  897672 10210051  507603  7.3   98   75 
2746  897672 10210051  507603  7.3   98   75 
2747  897672 10210051  507603  7.3   98   75 
2748  897672 10210051  507603  7.3   98   75 
2749  897672 10210051  507603  7.3   98   75 
2750  897672 10210051  507603  7.3   98   75 
2751  897672 10210051  507603  7.3   98   75 
2752  897672 10210051  507603  7.3   98   75 
2753  897672 10210051  507603  7.3   98   75 
2754  897672 10210051  507603  7.3   98   75 
2755  897672 10210051  507603  7.3   98   75 
2756  897672 10210051  507603  7.3   98   75 
2757  897672 10210051  507603  7.3   98   75 
2758  897672 10210051  507603  7.3   98   75 
2759  897672 10210051  507603  7.3   98   75 
2760  897672 10210051  507603  7.3   98   75 
2761  897672 10210051  507603  7.3   98   75 
2762  897672 10210051  507603  7.3   98   75 
2763  897672 10210051  507603  7.3   98   75 
2764  897672 10210051  507603  7.3   98   75 
2765  897672 10210051  507603  7.3   98   75 
2766  897672 10210051  507603  7.3   98   75 
2767  897672 10210051  507603  7.3   98   75 
2768  897672 10210051  507603  7.3   98   75 
2769  897672 10210051  507603  7.3   98   75 
2770  897672 10210051  507603  7.3   98   75 
2771  897672 10210051  507603  7.3   98   75 
2772  897672 10210051  507603  7.3   98   75 
2773  897672 10210051  507603  7.3   98   75 
2774  897672 10210051  507603  7.3   98   75 
2775  897672 10210051  507603  7.3   98   75 
2776  897672 10210051  507603  7.3   98   75 
2777  897672 10210051  507603  7.3   98   75 
2778  897672 10210051  507603  7.3   98   75 
2779  897672 10210051  507603  7.3   98   75 
2780  897672 10210051  507603  7.3   98   75 
2781  897672 10210051  507603  7.3   98   75 
2782  897672 10210051  507603  7.3   98   75 
2783  897672 10210051  507603  7.3   98   75 
2784  897672 10210051  507603  7.3   98   75 
2785  897672 10210051  507603  7.3   98   75 
2786  897672 10210051  507603  7.3   98   75 
2787  897672 10210051  507603  7.3   98   75 
2788  897672 10210051  507603  7.3   98   75 
2789  897672 10210051  507603  7.3   98   75 
2790  897672 10210051  507603  7.3   98   75 
2791  897672 10210051  507603  7.3   98   75 
2792  897672 10210051  507603  7.3   98   75 
2793  897672 10210051  507603  7.3   98   75 
2794  897672 10210051  507603  7.3   98   75 
2795  897672 10210051  507603  7.3   98   75 
2796  897672 10210051  507603  7.3   98   75 
2797  897672 10210051  507603  7.3   98   75 
2798  897672 10210051  507603  7.3   98   75 
2799  897672 10210051  507603  7.3   98   75 
2800  897672 10210051  507603  7.3   98   75 
2801  897672 10210051  507603  7.3   98   75 
2802  897672 10210051  507603  7.3   98   75 
2803  897672 10210051  507603  7.3   98   75 
2804  897672 10210051  507603  7.3   98   75 
2805  897672 10210051  507603  7.3   98   75 
2806  897672 10210051  507603  7.3   98   75 
2807  897672 10210051  507603  7.3   98   75 
2808  897672 10210051  507603  7.3   98   75 
2809  897672 10210051  507603  7.3   98   75 
2810  897672 10210051  507603  7.3   98   75 
2811  897672 10210051  507603  7.3   98   75 
2812  897672 10210051  507603  7.3   98   75 
2813  897672 10210051  507603  7.3   98   75 
2814  897672 10210051  507603  7.3   98   75 
2815  897672 10210051  507603  7.3   98   75 
2816  897672 10210051  507603  7.3   98   75 
2817  897672 10210051  507603  7.3   98   75 
2818  897672 10210051  507603  7.3   98   75 
2819  897672 10210051  507603  7.3   98   75 
2820  897672 10210051  507603  7.3   98   75 
2821  897672 10210051  507603  7.3   98   75 
2822  897672 10210051  507603  7.3   98   75 
2823  897672 10210051  507603  7.3   98   75 
2824  897672 10210051  507603  7.3   98   75 
2825  897672 10210051  507603  7.3   98   75 
2826  897672 10210051  507603  7.3   98   75 
2827  897672 10210051  507603  7.3   98   75 
2828  897672 10210051  507603  7.3   98   75 
2829  897672 10210051  507603  7.3   98   75 
2830  897672 10210051  507603  7.3   98   75 
2831  897672 10210051  507603  7.3   98   75 
2832  897672 10210051  507603  7.3   98   75 
2833  897672 10210051  507603  7.3   98   75 
2834  897672 10210051  507603  7.3   98   75 
2835  897672 10210051  507603  7.3   98   75 
2836  897672 10210051  507603  7.3   98   75 
2837  897672 10210051  507603  7.3   98   75 
2838  897672 10210051  507603  7.3   98   75 
2839  897672 10210051  507603  7.3   98   75 
2840  897672 10210051  507603  7.3   98   75 
2841  897672 10210051  507603  7.3   98   75 
2842  897672 10210051  507603  7.3   98   75 
2843  897672 10210051  507603  7.3   98   75 
2844  897672 10210051  507603  7.3   98   75 
2845  897672 10210051  507603  7.3   98   75 
2846  897672 10210051  507603  7.3   98   75 
2847  897672 10210051  507603  7.3   98   75 
2848  897672 10210051  507603  7.3   98   75 
2849  897672 10210051  507603  7.3   98   75 
2850  897672 10210051  507603  7.3   98   75 
2851  897672 10210051  507603  7.3   98   75 
2852  897672 10210051  507603  7.3   98   75 
2853  897672 10210051  507603  7.3   98   75 
2854  897672 10210051  507603  7.3   98   75 
2855  897672 10210051  507603  7.3   98   75 
2856  897672 10210051  507603  7.3   98   75 
2857  897672 10210051  507603  7.3   98   75 
2858  897672 10210051  507603  7.3   98   75 
2859  897672 10210051  507603  7.3   98   75 
2860  897672 10210051  507603  7.3   98   75 
2861  897672 10210051  507603  7.3   98   75 
2862  897672 10210051  507603  7.3   98   75 
2863  897672 10210051  507603  7.3   98   75 
2864  897672 10210051  507603  7.3   98   75 
2865  897672 10210051  507603  7.3   98   75 
2866  897672 10210051  507603  7.3   98   75 
2867  897672 10210051  507603  7.3   98   75 
2868  897672 10210051  507603  7.3   98   75 
2869  897672 10210051  507603  7.3   98   75 
2870  897672 10210051  507603  7.3   98   75 
2871  897672 10210051  507603  7.3   98   75 
2872  897672 10210051  507603  7.3   98   75 
2873  897672 10210051  507603  7.3   98   75 
2874  897672 10210051  507603  7.3   98   75 
2875  897672 10210051  507603  7.3   98   75 
2876  897672 10210051  507603  7.3   98   75 
2877  897672 10210051  507603  7.3   98   75 
2878  897672 10210051  507603  7.3   98   75 
2879  897672 10210051  507603  7.3   98   75 
2880  897672 10210051  507603  7.3   98   75 
2881  897672 10210051  507603  7.3   98   75 
2882  897672 10210051  507603  7.3   98   75 
2883  897672 10210051  507603  7.3   98   75 
2884  897672 10210051  507603  7.3   98   75 
2885  897672 10210051  507603  7.3   98   75 
2886  897672 10210051  507603  7.3   98   75 
2887  897672 10210051  507603  7.3   98   75 
2888  897672 10210051  507603  7.3   98   75 
2889  897672 10210051  507603  7.3   98   75 
2890  897672 10210051  507603  7.3   98   75 
2891  897672 10210051  507603  7.3   98   75 
2892  897672 10210051  507603  7.3   98   75 
2893  897672 10210051  507603  7.3   98   75 
2894  897672 10210051  507603  7.3   98   75 
2895  897672 10210051  507603  7.3   98   75 
2896  897672 10210051  507603  7.3   98   75 
2897  897672 10210051  507603  7.3   98   75 
2898  897672 10210051  507603  7.3   98   75 
2899  897672 10210051  507603  7.3   98   75 
2900  897672 10210051  507603  7.3   98   75 
2901  897672 10210051  507603  7.3   98   75 
2902  897672 10210051  507603  7.3   98   75 
2903  897672 10210051  507603  7.3   98   75 
2904  897672 10210051  507603  7.3   98   75 
2905  897672 10210051  507603  7.3   98   75 
2906  897672 10210051  507603  7.3   98   75 
2907  897672 10210051  507603  7.3   98   75 
2908  897672 10210051  507603  7.3   98   75 
2909  897672 10210051  507603  7.3   98   75 
2910  897672 10210051  507603  7.3   98   75 
2911  897672 10210051  507603  7.3   98   75 
2912  897672 10210051  507603  7.3   98   75 
2913  897672 10210051  507603  7.3   98   75 
2914  897672 10210051  507603  7.3   98   75 
2915  897672 10210051  507603  7.3   98   75 
2916  897672 10210051  507603  7.3   98   75 
2917  897672 10210051  507603  7.3   98   75 
2918  897672 10210051  507603  7.3   98   75 
2919  897672 10210051  507603  7.3   98   75 
2920  897672 10210051  507603  7.3   98   75 
2921  897672 10210051  507603  7.3   98   75 
2922  897672 10210051  507603  7.3   98   75 
2923  897672 10210051  507603  7.3   98   75 
2924  897672 10210051  507603  7.3   98   75 
2925  897672 10210051  507603  7.3   98   75 
2926  897672 10210051  507603  7.3   98   75 
2927  897672 10210051  507603  7.3   98   75 
2928  897672 10210051  507603  7.3   98   75 
2929  897672 10210051  507603  7.3   98   75 
2930  897672 10210051  507603  7.3   98   75 
2931  897672 10210051  507603  7.3   98   75 
2932  897672 10210051  507603  7.3   98   75 
2933  897672 10210051  507603  7.3   98   75 
2934  897672 10210051  507603  7.3   98   75 
2935  897672 10210051  507603  7.3   98   75 
2936  897672 10210051  507603  7.3   98   75 
2937  897672 10210051  507603  7.3   98   75 
2938  897672 10210051  507603  7.3   98   75 
2939  897672 10210051  507603  7.3   98   75 
2940  897672 10210051  507603  7.3   98   75 
2941  897672 10210051  507603  7.3   98   75 
2942  897672 10210051  507603  7.3   98   75 
2943  897672 10210051  507603  7.3   98   75 
2944  897672 10210051  507603  7.3   98   75 
2945  897672 10210051  507603  7.3   98   75 
2946  897672 10210051  507603  7.3   98   75 
2947  897672 10210051  507603  7.3   98   75 
2948  897672 10210051  507603  7.3   98   75 
2949  897672 10210051  507603  7.3   98   75 
2950  897672 10210051  507603  7.3   98   75 
2951  897672 10210051  507603  7.3   98   75 
2952  897672 10210051  507603  7.3   98   75 
2953  897672 10210051  507603  7.3   98   75 
2954  897672 10210051  507603  7.3   98   75 
2955  897672 10210051  507603  7.3   98   75 
2956  897672 10210051  507603  7.3   98   75 
2957  897672 10210051  507603  7.3   98   75 
2958  897672 10210051  507603  7.3   98   75 
2959  897672 10210051  507603  7.3   98   75 
2960  897672 10210051  507603  7.3   98   75 
2961  897672 10210051  507603  7.3   98   75 
2962  897672 10210051  507603  7.3   98   75 
2963  897672 10210051  507603  7.3   98   75 
2964  897672 10210051  507603  7.3   98   75 
2965  897672 10210051  507603  7.3   98   75 
2966  897672 10210051  507603  7.3   98   75 
2967  897672 10210051  507603  7.3   98   75 
2968  897672 10210051  507603  7.3   98   75 
2969  897672 10210051  507603  7.3   98   75 
2970  897672 10210051  507603  7.3   98   75 
2971  897672 10210051  507603  7.3   98   75 
2972  897672 10210051  507603  7.3   98   75 
2973  897672 10210051  507603  7.3   98   75 
2974  897672 10210051  507603  7.3   98   75 
2975  897672 10210051  507603  7.3   98   75 
2976  897672 10210051  507603  7.3   98   75 
2977  897672 10210051  507603  7.3   98   75 
2978  897672 10210051  507603  7.3   98   75 
2979  897672 10210051  507603  7.3   98   75 
2980  897672 10210051  507603  7.3   98   75 
2981  897672 10210051  507603  7.3   98   75 
2982  897672 10210051  507603  7.3   98   75 
2983  897672 10210051  507603  7.3   98   75 
2984  897672 10210051  507603  7.3   98   75 
2985  897672 10210051  507603  7.3   98   75 
2986  897672 10210051  507603  7.3   98   75 
2987  897672 10210051  507603  7.3   98   75 
2988  897672 10210051  507603  7.3   98   75 
2989  897672 10210051  507603  7.3   98   75 
2990  897672 10210051  507603  7.3   98   75 
2991  897672 10210051  507603  7.3   98   75 
2992  897672 10210051  507603  7.3   98   75 
2993  897672 10210051  507603  7.3   98   75 
2994  897672 10210051  507603  7.3   98   75 
2995  897672 10210051  507603  7.3   98   75 
2996  897672 10210051  507603  7.3   98   75 
2997  897672 10210051  507603  7.3   98   75 
2998  897672 10210051  507603  7.3   98   75 
2999  897672 10210051  507603  7.3   98   75 
3000  897672 10213157  659902  6.6   98   75 
3001  897672 10213261  659902  6.6   98   75 
3002  897672 10213265  659902  6.6   98   75 
3003  897672 10213265  659902  6.6   98   75 
3004  897672 10213265  659902  6.6   98   75 
3005  897672 10213265  659902  6.6   98   75 
3006  897672 10213265  659902  6.6   98   75 
3007  897672 10213265  659902  6.6   98   75 
3008  897672 10213265  659902  6.6   98   75 
3009  897672 10213265  659902  6.6   98   75 
3010  897672 10213265  659902  6.6   98   75 
3011  897672 10213265  659902  6.6   98   75 
3012  897672 10213265  659902  6.6   98   75 
3013  897672 10213265  659902  6.6   98   75 
3014  897672 10213265  659902  6.6   98   75 
3015  897672 10213265  659902  6.6   98   75 
3016  897672 10213265  659902  6.6   98   75 
3017  897672 10213265  659902  6.6   98   75 
3018  897672 10213265  659902  6.6   98   75 
3019  897672 10213265  659902  6.6   98   75 
3020  897672 10213265  659902  6.6   98   75 
3021  897672 10213265  659902  6.6   98   75 
3022  897672 10213265  659902  6.6   98   75 
3023  897672 10213265  659902  6.6   98   75 
3024  897672 10213265  659902  6.6   98   75 
3025  897672 10213265  659902  6.6   98   75 
3026  897672 10213265  659902  6.6   98   75 
3027  897672 10213265  659902  6.6   98   75 
3028  897672 10213265  659902  6.6   98   75 
3029  897672 10213265  659902  6.6   98   75 
3030  897672 10213265  659902  6.6   98   75 
3031  897672 10213265  659902  6.6   98   75 
3032  897672 10213265  659902  6.6   98   75 
3033  897672 10213265  659902  6.6   98   75 
3034  897672 10213265  659902  6.6   98   75 
3035  897672 10213265  659902  6.6   98   75 
3036  897672 10213265  659902  6.6   98   75 
3037  897672 10213265  659902  6.6   98   75 
3038  897672 10213265  659902  6.6   98   75 
3039  897672 10213265  659902  6.6   98   75 
3040  897672 10213265  659902  6.6   98   75 
3041  897672 10213265  659902  6.6   98   75 
3042  897672 10213265  659902  6.6   98   75 
3043  897672 10213265  659902  6.6   98   75 
3044  897672 10213265  659902  6.6   98   75 
3045  897672 10213265  659902  6.6   98   75 
3046  897672 10213265  659902  6.6   98   75 
3047  897672 10213265  659902  6.6   98   75 
3048  897672 10213265  659902  6.6   98   75 
3049  897672 10213265  659902  6.6   98   75 
3050  897672 10213265  659902  6.6   98   75 
3051  897672 10213265  659902  6.6   98   75 
3052  897672 10213265  659902  6.6   98   75 
3053  897672 10213265  659902  6.6   98   75 
3054  897672 10213265  659902  6.6   98   75 
3055  897672 10213265  659902  6.6   98   75 
3056  897672 10213265  659902  6.6   98   75 
3057  897672 10213265  659902  6.6   98   75 
3058  897672 10213265  659902  6.6   98   75 
3059  897672 10213265  659902  6.6   98   75 
3060  897672 10213265  659902  6.6   98   75 
3061  897672 10213265  659902  6.6   98   75 
3062  897672 10213265  659902  6.6   98   75 
3063  897672 10213265  659902  6.6   98   75 
3064  897672 10213265  659902  6.6   98   75 
3065  897672 10213265  659902  6.6   98   75 
3066  897672 10213265  659902  6.6   98   75 
3067  897672 10213265  659902  6.6   98   75 
3068  897672 10213265  659902  6.6   98   75 
3069  897672 10213265  659902  6.6   98   75 
3070  897672 10213265  659902  6.6   98   75 
3071  897672 10213265  659902  6.6   98   75 
3072  897672 10213265  659902  6.6   98   75 
3073  897672 10213265  659902  6.6   98   75 
3074  897672 10213265  659902  6.6   98   75 
3075  897672 10213265  659902  6.6   98   75 
3076  897672 10213265  659902  6.6   98   75 
3077  897672 10213265  659902  6.6   98   75 
3078  897672 10213265  659902  6.6   98   75 
3079  897672 10213265  659902  6.6   98   75 
3080  897672 10213265  659902  6.6   98   75 
3081  897672 10213265  659902  6.6   98   75 
3082  897672 10213265  659902  6.6   98   75 
3083  897672 10213265  659902  6.6   98   75 
3084  897672 10213265  659902  6.6   98   75 
3085  897672 10213265  659902  6.6   98   75 
3086  897672 10213265  659902  6.6   98   75 
3087  897672 10213265  659902  6.6   98   75 
3088  897672 10213265  659902  6.6   98   75 
3089  897672 10213265  659902  6.6   98   75 
3090  897672 10213265  659902  6.6   98   75 
3091  897672 10213265  659902  6.6   98   75 
3092  897672 10213265  659902  6.6   98   75 
3093  897672 10213265  659902  6.6   98   75 
3094  897672 10213265  659902  6.6   98   75 
3095  897672 10213265  659902  6.6   98   75 
3096  897672 10213265  659902  6.6   98   75 
3097  897672 10213265  659902  6.6   98   75 
3098  897672 10213265  659902  6.6   98   75 
3099  897672 10213265  659902  6.6   98   75 
3100  897672 10213265  659902  6.6   98   75 
3101  897672 10213265  659902  6.6   98   75 
3102  897672 10213265  659902  6.6   98   75 
3103  897672 10213265  659902  6.6   98   75 
3104  897672 10213265  659902  6.6   98   75 
3105  897672 10213265  659902  6.6   98   75 
3106  897672 10213265  659902  6.6   98   75 
3107  897672 10213265  659902  6.6   98   75 
3108  897672 10213265  659902  6.6   98   75 
3109  897672 10213265  659902  6.6   98   75 
3110  897672 10213265  659902  6.6   98   75 
3111  897672 10213265  659902  6.6   98   75 
3112  897672 10213265  659902  6.6   98   75 
3113  897672 10213265  659902  6.6   98   75 
3114  897672 10213265  659902  6.6   98   75 
3115  897672 10213265  659902  6.6   98   75 
3116  897672 10213265  659902  6.6   98   75 
