T      Bact  Phage     Lys   VMR  P_spec B_spec 
2389  830841 10211088  869677  6.0   98   70 
2390  830841 10211088  869677  6.0   98   70 
2391  830841 10211088  869677  6.0   98   70 
2392  830841 10211088  869677  6.0   98   70 
2393  830841 10211088  869677  6.0   98   70 
2394  830841 10211088  869677  6.0   98   70 
2395  830841 10211088  869677  6.0   98   70 
2396  830841 10211088  869677  6.0   98   70 
2397  830841 10211088  869677  6.0   98   70 
2398  830841 10211088  869677  6.0   98   70 
2399  830841 10211088  869677  6.0   98   70 
2400  830841 10211088  869677  6.0   98   70 
2401  830841 10211088  869677  6.0   98   70 
2402  830841 10211088  869677  6.0   98   70 
2403  830841 10211088  869677  6.0   98   70 
2404  830841 10211088  869677  6.0   98   70 
2405  830841 10211088  869677  6.0   98   70 
2406  830841 10211088  869677  6.0   98   70 
2407  830841 10211088  869677  6.0   98   70 
2408  830841 10211088  869677  6.0   98   70 
2409  830841 10211088  869677  6.0   98   70 
2410  830841 10211088  869677  6.0   98   70 
2411  830841 10211088  869677  6.0   98   70 
2412  830841 10211088  869677  6.0   98   70 
2413  830841 10211088  869677  6.0   98   70 
2414  830841 10211088  869677  6.0   98   70 
2415  830841 10211088  869677  6.0   98   70 
2416  830841 10211088  869677  6.0   98   70 
2417  830841 10211088  869677  6.0   98   70 
2418  830841 10211088  869677  6.0   98   70 
2419  830841 10211088  869677  6.0   98   70 
2420  830841 10211088  869677  6.0   98   70 
2421  830841 10211088  869677  6.0   98   70 
2422  830841 10211088  869677  6.0   98   70 
2423  830841 10211088  869677  6.0   98   70 
2424  830841 10211088  869677  6.0   98   70 
2425  830841 10211088  869677  6.0   98   70 
2426  830841 10211088  869677  6.0   98   70 
2427  830841 10211088  869677  6.0   98   70 
2428  830841 10211088  869677  6.0   98   70 
2429  830841 10211088  869677  6.0   98   70 
2430  830841 10211088  869677  6.0   98   70 
2431  830841 10211088  869677  6.0   98   70 
2432  830841 10211088  869677  6.0   98   70 
2433  830841 10211088  869677  6.0   98   70 
2434  830841 10211088  869677  6.0   98   70 
2435  830841 10211088  869677  6.0   98   70 
2436  830841 10211088  869677  6.0   98   70 
2437  830841 10211088  869677  6.0   98   70 
2438  830841 10211088  869677  6.0   98   70 
2439  830841 10211088  869677  6.0   98   70 
2440  830841 10211088  869677  6.0   98   70 
2441  830841 10211088  869677  6.0   98   70 
2442  830841 10211088  869677  6.0   98   70 
2443  830841 10211088  869677  6.0   98   70 
2444  830841 10211088  869677  6.0   98   70 
2445  830841 10211088  869677  6.0   98   70 
2446  830841 10211088  869677  6.0   98   70 
2447  830841 10211088  869677  6.0   98   70 
2448  830841 10211088  869677  6.0   98   70 
2449  830841 10211088  869677  6.0   98   70 
2450  830841 10211088  869677  6.0   98   70 
2451  830841 10211088  869677  6.0   98   70 
2452  830841 10211088  869677  6.0   98   70 
2453  830841 10211088  869677  6.0   98   70 
2454  830841 10211088  869677  6.0   98   70 
2455  830841 10211088  869677  6.0   98   70 
2456  830841 10211088  869677  6.0   98   70 
2457  830841 10211088  869677  6.0   98   70 
2458  830841 10211088  869677  6.0   98   70 
2459  830841 10211088  869677  6.0   98   70 
2460  830841 10211088  869677  6.0   98   70 
2461  830841 10211088  869677  6.0   98   70 
2462  830841 10211088  869677  6.0   98   70 
2463  830841 10211088  869677  6.0   98   70 
2464  830841 10211088  869677  6.0   98   70 
2465  830841 10211088  869677  6.0   98   70 
2466  830841 10211088  869677  6.0   98   70 
2467  830841 10211088  869677  6.0   98   70 
2468  830841 10211088  869677  6.0   98   70 
2469  830841 10211088  869677  6.0   98   70 
2470  830841 10211088  869677  6.0   98   70 
2471  830841 10211088  869677  6.0   98   70 
2472  830841 10211088  869677  6.0   98   70 
2473  830841 10211088  869677  6.0   98   70 
2474  830841 10211088  869677  6.0   98   70 
2475  830841 10211088  869677  6.0   98   70 
2476  830841 10211088  869677  6.0   98   70 
2477  830841 10211088  869677  6.0   98   70 
2478  830841 10211088  869677  6.0   98   70 
2479  830841 10211088  869677  6.0   98   70 
2480  830841 10211088  869677  6.0   98   70 
2481  830841 10211088  869677  6.0   98   70 
2482  830841 10211088  869677  6.0   98   70 
2483  830841 10211088  869677  6.0   98   70 
2484  830841 10211088  869677  6.0   98   70 
2485  830841 10211088  869677  6.0   98   70 
2486  830841 10211088  869677  6.0   98   70 
2487  830841 10211088  869677  6.0   98   70 
2488  830841 10211088  869677  6.0   98   70 
2489  830841 10211088  869677  6.0   98   70 
2490  830841 10211088  869677  6.0   98   70 
2491  830841 10211088  869677  6.0   98   70 
2492  830841 10211088  869677  6.0   98   70 
2493  830841 10211088  869677  6.0   98   70 
2494  830841 10211088  869677  6.0   98   70 
2495  830841 10211088  869677  6.0   98   70 
2496  830841 10211088  869677  6.0   98   70 
2497  830841 10211088  869677  6.0   98   70 
2498  830841 10211088  869677  6.0   98   70 
2499  830841 10211088  869677  6.0   98   70 
2500  830841 10211088  869677  6.0   98   70 
2501  830841 10211088  869677  6.0   98   70 
2502  830841 10211088  869677  6.0   98   70 
2503  830841 10211088  869677  6.0   98   70 
2504  830841 10211088  869677  6.0   98   70 
2505  830841 10211088  869677  6.0   98   70 
2506  830841 10211088  869677  6.0   98   70 
2507  830841 10211088  869677  6.0   98   70 
2508  830841 10211088  869677  6.0   98   70 
2509  830841 10211088  869677  6.0   98   70 
2510  830841 10211088  869677  6.0   98   70 
2511  830841 10211088  869677  6.0   98   70 
2512  830841 10211088  869677  6.0   98   70 
2513  830841 10211088  869677  6.0   98   70 
2514  830841 10211088  869677  6.0   98   70 
2515  830841 10211088  869677  6.0   98   70 
2516  830841 10211088  869677  6.0   98   70 
2517  830841 10211088  869677  6.0   98   70 
2518  830841 10211088  869677  6.0   98   70 
2519  830841 10211088  869677  6.0   98   70 
2520  830841 10211088  869677  6.0   98   70 
2521  830841 10211088  869677  6.0   98   70 
2522  830841 10211088  869677  6.0   98   70 
2523  830841 10211088  869677  6.0   98   70 
2524  830841 10211088  869677  6.0   98   70 
2525  830841 10211088  869677  6.0   98   70 
2526  830841 10211088  869677  6.0   98   70 
2527  830841 10211088  869677  6.0   98   70 
2528  830841 10211088  869677  6.0   98   70 
2529  830841 10211088  869677  6.0   98   70 
2530  830841 10211088  869677  6.0   98   70 
2531  830841 10211088  869677  6.0   98   70 
2532  830841 10211088  869677  6.0   98   70 
2533  830841 10211088  869677  6.0   98   70 
2534  830841 10211088  869677  6.0   98   70 
2535  830841 10211088  869677  6.0   98   70 
2536  830841 10211088  869677  6.0   98   70 
2537  830841 10211088  869677  6.0   98   70 
2538  830841 10211088  869677  6.0   98   70 
2539  830841 10211088  869677  6.0   98   70 
2540  830841 10211088  869677  6.0   98   70 
2541  830841 10211088  869677  6.0   98   70 
2542  830841 10211088  869677  6.0   98   70 
2543  830841 10211088  869677  6.0   98   70 
2544  830841 10211088  869677  6.0   98   70 
2545  830841 10211088  869677  6.0   98   70 
2546  830841 10211088  869677  6.0   98   70 
2547  830841 10211088  869677  6.0   98   70 
2548  830841 10211088  869677  6.0   98   70 
2549  830841 10211088  869677  6.0   98   70 
2550  830841 10211088  869677  6.0   98   70 
2551  830841 10211088  869677  6.0   98   70 
2552  830841 10211088  869677  6.0   98   70 
2553  830841 10211088  869677  6.0   98   70 
2554  830841 10211088  869677  6.0   98   70 
2555  830841 10211088  869677  6.0   98   70 
2556  830841 10211088  869677  6.0   98   70 
2557  830841 10211088  869677  6.0   98   70 
2558  830841 10211088  869677  6.0   98   70 
2559  830841 10211088  869677  6.0   98   70 
2560  830841 10211088  869677  6.0   98   70 
2561  830841 10211088  869677  6.0   98   70 
2562  830841 10211088  869677  6.0   98   70 
2563  830841 10211088  869677  6.0   98   70 
2564  830841 10211088  869677  6.0   98   70 
2565  830841 10211088  869677  6.0   98   70 
2566  830841 10211088  869677  6.0   98   70 
2567  830841 10211088  869677  6.0   98   70 
2568  830841 10211088  869677  6.0   98   70 
2569  830841 10211088  869677  6.0   98   70 
2570  830841 10211088  869677  6.0   98   70 
2571  830841 10211088  869677  6.0   98   70 
2572  830841 10211088  869677  6.0   98   70 
2573  830841 10211088  869677  6.0   98   70 
2574  830841 10211088  869677  6.0   98   70 
2575  830841 10211088  869677  6.0   98   70 
2576  830841 10211088  869677  6.0   98   70 
2577  830841 10211088  869677  6.0   98   70 
2578  830841 10211088  869677  6.0   98   70 
2579  830841 10211088  869677  6.0   98   70 
2580  830841 10211088  869677  6.0   98   70 
2581  830841 10211088  869677  6.0   98   70 
2582  830841 10211088  869677  6.0   98   70 
2583  830841 10211088  869677  6.0   98   70 
2584  830841 10211088  869677  6.0   98   70 
2585  830841 10211088  869677  6.0   98   70 
2586  830841 10211088  869677  6.0   98   70 
2587  830841 10211088  869677  6.0   98   70 
2588  830841 10211088  869677  6.0   98   70 
2589  830841 10211088  869677  6.0   98   70 
2590  830841 10211088  869677  6.0   98   70 
2591  830841 10211088  869677  6.0   98   70 
2592  830841 10211088  869677  6.0   98   70 
2593  830841 10211088  869677  6.0   98   70 
2594  830841 10211088  869677  6.0   98   70 
2595  830841 10211088  869677  6.0   98   70 
2596  830841 10211088  869677  6.0   98   70 
2597  830841 10211088  869677  6.0   98   70 
2598  830841 10211088  869677  6.0   98   70 
2599  830841 10211088  869677  6.0   98   70 
2600  830841 10211088  869677  6.0   98   70 
2601  830841 10211088  869677  6.0   98   70 
2602  830841 10211088  869677  6.0   98   70 
2603  830841 10211088  869677  6.0   98   70 
2604  830841 10211088  869677  6.0   98   70 
2605  830841 10211088  869677  6.0   98   70 
2606  830841 10211088  869677  6.0   98   70 
2607  830841 10211088  869677  6.0   98   70 
2608  830841 10211088  869677  6.0   98   70 
2609  830841 10211088  869677  6.0   98   70 
2610  830841 10211088  869677  6.0   98   70 
2611  830841 10211088  869677  6.0   98   70 
2612  830841 10211088  869677  6.0   98   70 
2613  830841 10211088  869677  6.0   98   70 
2614  830841 10211088  869677  6.0   98   70 
2615  830841 10211088  869677  6.0   98   70 
2616  830841 10211088  869677  6.0   98   70 
2617  830841 10211088  869677  6.0   98   70 
2618  830841 10211088  869677  6.0   98   70 
2619  830841 10211088  869677  6.0   98   70 
2620  830841 10211088  869677  6.0   98   70 
2621  830841 10211088  869677  6.0   98   70 
2622  830841 10211088  869677  6.0   98   70 
2623  830841 10211088  869677  6.0   98   70 
2624  830841 10211088  869677  6.0   98   70 
2625  830841 10211088  869677  6.0   98   70 
2626  830841 10211088  869677  6.0   98   70 
2627  830841 10211088  869677  6.0   98   70 
2628  830841 10211088  869677  6.0   98   70 
2629  830841 10211088  869677  6.0   98   70 
2630  830841 10211088  869677  6.0   98   70 
2631  830841 10211088  869677  6.0   98   70 
2632  830841 10211088  869677  6.0   98   70 
2633  830841 10211088  869677  6.0   98   70 
2634  830841 10211088  869677  6.0   98   70 
2635  830841 10211088  869677  6.0   98   70 
2636  830841 10211088  869677  6.0   98   70 
2637  830841 10211088  869677  6.0   98   70 
2638  830841 10211088  869677  6.0   98   70 
2639  830841 10211088  869677  6.0   98   70 
2640  830841 10211088  869677  6.0   98   70 
2641  830841 10211088  869677  6.0   98   70 
2642  830841 10211088  869677  6.0   98   70 
2643  830841 10211088  869677  6.0   98   70 
2644  830841 10211088  869677  6.0   98   70 
2645  830841 10211088  869677  6.0   98   70 
2646  830841 10211088  869677  6.0   98   70 
2647  830841 10211088  869677  6.0   98   70 
2648  830841 10211088  869677  6.0   98   70 
2649  830841 10211088  869677  6.0   98   70 
2650  830841 10211088  869677  6.0   98   70 
2651  830841 10211088  869677  6.0   98   70 
2652  830841 10211088  869677  6.0   98   70 
2653  830841 10211088  869677  6.0   98   70 
2654  830841 10211088  869677  6.0   98   70 
2655  830841 10211088  869677  6.0   98   70 
2656  830841 10211088  869677  6.0   98   70 
2657  830841 10211088  869677  6.0   98   70 
2658  830841 10211088  869677  6.0   98   70 
2659  830841 10211088  869677  6.0   98   70 
2660  830841 10211088  869677  6.0   98   70 
2661  830841 10211088  869677  6.0   98   70 
2662  830841 10211088  869677  6.0   98   70 
2663  830841 10211088  869677  6.0   98   70 
2664  830841 10211088  869677  6.0   98   70 
2665  830841 10211088  869677  6.0   98   70 
2666  830841 10211088  869677  6.0   98   70 
2667  830841 10211088  869677  6.0   98   70 
2668  830841 10211088  869677  6.0   98   70 
2669  830841 10211088  869677  6.0   98   70 
2670  830841 10211088  869677  6.0   98   70 
2671  830841 10211088  869677  6.0   98   70 
2672  830841 10211088  869677  6.0   98   70 
2673  830841 10211088  869677  6.0   98   70 
2674  830841 10211088  869677  6.0   98   70 
2675  830841 10211088  869677  6.0   98   70 
2676  830841 10211088  869677  6.0   98   70 
2677  830841 10211088  869677  6.0   98   70 
2678  830841 10211088  869677  6.0   98   70 
2679  830841 10211088  869677  6.0   98   70 
2680  830841 10211088  869677  6.0   98   70 
2681  830841 10211088  869677  6.0   98   70 
2682  830841 10211088  869677  6.0   98   70 
2683  830841 10211088  869677  6.0   98   70 
2684  830841 10211088  869677  6.0   98   70 
2685  830841 10211088  869677  6.0   98   70 
2686  830841 10211088  869677  6.0   98   70 
2687  830841 10211088  869677  6.0   98   70 
2688  830841 10211088  869677  6.0   98   70 
2689  830841 10211088  869677  6.0   98   70 
2690  830841 10211088  869677  6.0   98   70 
2691  830841 10211088  869677  6.0   98   70 
2692  830841 10211088  869677  6.0   98   70 
2693  830841 10211088  869677  6.0   98   70 
2694  830841 10211088  869677  6.0   98   70 
2695  830841 10211088  869677  6.0   98   70 
2696  830841 10211088  869677  6.0   98   70 
2697  830841 10211088  869677  6.0   98   70 
2698  830841 10211088  869677  6.0   98   70 
2699  830841 10211088  869677  6.0   98   70 
2700  830841 10211088  869677  6.0   98   70 
2701  830841 10211088  869677  6.0   98   70 
2702  830841 10211088  869677  6.0   98   70 
2703  830841 10211088  869677  6.0   98   70 
2704  830841 10211088  869677  6.0   98   70 
2705  830841 10211088  869677  6.0   98   70 
2706  830841 10211088  869677  6.0   98   70 
2707  830841 10211088  869677  6.0   98   70 
2708  830841 10211088  869677  6.0   98   70 
2709  830841 10211088  869677  6.0   98   70 
2710  830841 10211088  869677  6.0   98   70 
2711  830841 10211088  869677  6.0   98   70 
2712  830841 10211088  869677  6.0   98   70 
2713  830841 10211088  869677  6.0   98   70 
2714  830841 10211088  869677  6.0   98   70 
2715  830841 10211088  869677  6.0   98   70 
2716  830841 10211088  869677  6.0   98   70 
2717  830841 10211088  869677  6.0   98   70 
2718  830841 10211088  869677  6.0   98   70 
2719  830841 10211088  869677  6.0   98   70 
2720  830841 10211088  869677  6.0   98   70 
2721  830841 10211088  869677  6.0   98   70 
2722  830841 10211088  869677  6.0   98   70 
2723  830841 10211088  869677  6.0   98   70 
2724  830841 10211088  869677  6.0   98   70 
2725  830841 10211088  869677  6.0   98   70 
2726  830841 10211088  869677  6.0   98   70 
2727  830841 10211088  869677  6.0   98   70 
2728  830841 10211088  869677  6.0   98   70 
2729  830841 10211088  869677  6.0   98   70 
2730  830841 10211088  869677  6.0   98   70 
2731  830841 10211088  869677  6.0   98   70 
2732  830841 10211088  869677  6.0   98   70 
2733  830841 10211088  869677  6.0   98   70 
2734  830841 10211088  869677  6.0   98   70 
2735  830841 10211088  869677  6.0   98   70 
2736  830841 10211088  869677  6.0   98   70 
2737  830841 10211088  869677  6.0   98   70 
2738  830841 10211088  869677  6.0   98   70 
2739  830841 10211088  869677  6.0   98   70 
2740  830841 10211088  869677  6.0   98   70 
2741  830841 10211088  869677  6.0   98   70 
2742  830841 10211088  869677  6.0   98   70 
2743  830841 10211088  869677  6.0   98   70 
2744  830841 10211088  869677  6.0   98   70 
2745  830841 10211088  869677  6.0   98   70 
2746  830841 10211088  869677  6.0   98   70 
2747  830841 10211088  869677  6.0   98   70 
2748  830841 10211088  869677  6.0   98   70 
2749  830841 10211088  869677  6.0   98   70 
2750  830841 10211088  869677  6.0   98   70 
2751  830841 10211088  869677  6.0   98   70 
2752  830841 10211088  869677  6.0   98   70 
2753  830841 10211088  869677  6.0   98   70 
2754  830841 10211088  869677  6.0   98   70 
2755  830841 10211088  869677  6.0   98   70 
2756  830841 10211088  869677  6.0   98   70 
2757  830841 10211088  869677  6.0   98   70 
2758  830841 10211088  869677  6.0   98   70 
2759  830841 10211088  869677  6.0   98   70 
2760  830841 10211088  869677  6.0   98   70 
2761  830841 10211088  869677  6.0   98   70 
2762  830841 10211088  869677  6.0   98   70 
2763  830841 10211088  869677  6.0   98   70 
2764  830841 10211088  869677  6.0   98   70 
2765  830841 10211088  869677  6.0   98   70 
2766  830841 10211088  869677  6.0   98   70 
2767  830841 10211088  869677  6.0   98   70 
2768  830841 10211088  869677  6.0   98   70 
2769  830841 10211088  869677  6.0   98   70 
2770  830841 10211088  869677  6.0   98   70 
2771  830841 10211088  869677  6.0   98   70 
2772  830841 10211088  869677  6.0   98   70 
2773  830841 10211088  869677  6.0   98   70 
2774  830841 10211088  869677  6.0   98   70 
2775  830841 10211088  869677  6.0   98   70 
2776  830841 10211088  869677  6.0   98   70 
2777  830841 10211088  869677  6.0   98   70 
2778  830841 10211088  869677  6.0   98   70 
2779  830841 10211088  869677  6.0   98   70 
2780  830841 10211088  869677  6.0   98   70 
2781  830841 10211088  869677  6.0   98   70 
2782  830841 10211088  869677  6.0   98   70 
2783  830841 10211088  869677  6.0   98   70 
2784  830841 10211088  869677  6.0   98   70 
2785  830841 10211088  869677  6.0   98   70 
2786  830841 10211088  869677  6.0   98   70 
2787  830841 10211088  869677  6.0   98   70 
2788  830841 10211088  869677  6.0   98   70 
2789  830841 10211088  869677  6.0   98   70 
2790  830841 10211088  869677  6.0   98   70 
2791  830841 10211088  869677  6.0   98   70 
2792  830841 10211088  869677  6.0   98   70 
2793  830841 10211088  869677  6.0   98   70 
2794  830841 10211088  869677  6.0   98   70 
2795  830841 10211088  869677  6.0   98   70 
2796  830841 10211088  869677  6.0   98   70 
2797  830841 10211088  869677  6.0   98   70 
2798  830841 10211088  869677  6.0   98   70 
2799  830841 10211088  869677  6.0   98   70 
2800  830841 10211088  869677  6.0   98   70 
2801  830841 10211088  869677  6.0   98   70 
2802  830841 10211088  869677  6.0   98   70 
2803  830841 10211088  869677  6.0   98   70 
2804  830841 10211088  869677  6.0   98   70 
2805  830841 10211088  869677  6.0   98   70 
2806  830841 10211088  869677  6.0   98   70 
2807  830841 10211088  869677  6.0   98   70 
2808  830841 10211088  869677  6.0   98   70 
2809  830841 10211088  869677  6.0   98   70 
2810  830841 10211088  869677  6.0   98   70 
2811  830841 10211088  869677  6.0   98   70 
2812  830841 10211088  869677  6.0   98   70 
2813  830841 10211088  869677  6.0   98   70 
2814  830841 10211088  869677  6.0   98   70 
2815  830841 10211088  869677  6.0   98   70 
2816  830841 10211088  869677  6.0   98   70 
2817  830841 10211088  869677  6.0   98   70 
2818  830841 10211088  869677  6.0   98   70 
2819  830841 10211088  869677  6.0   98   70 
2820  830841 10211088  869677  6.0   98   70 
2821  830841 10211088  869677  6.0   98   70 
2822  830841 10211088  869677  6.0   98   70 
2823  830841 10211088  869677  6.0   98   70 
2824  830841 10211088  869677  6.0   98   70 
2825  830841 10211088  869677  6.0   98   70 
2826  830841 10211088  869677  6.0   98   70 
2827  830841 10211088  869677  6.0   98   70 
2828  830841 10211088  869677  6.0   98   70 
2829  830841 10211088  869677  6.0   98   70 
2830  830841 10211088  869677  6.0   98   70 
2831  830841 10211088  869677  6.0   98   70 
2832  830841 10211088  869677  6.0   98   70 
2833  830841 10211088  869677  6.0   98   70 
2834  830841 10211088  869677  6.0   98   70 
2835  830841 10211088  869677  6.0   98   70 
2836  830841 10211088  869677  6.0   98   70 
2837  830841 10211088  869677  6.0   98   70 
2838  830841 10211088  869677  6.0   98   70 
2839  830841 10211088  869677  6.0   98   70 
2840  830841 10211088  869677  6.0   98   70 
2841  830841 10211088  869677  6.0   98   70 
2842  830841 10211088  869677  6.0   98   70 
2843  830841 10211088  869677  6.0   98   70 
2844  830841 10211088  869677  6.0   98   70 
2845  830841 10211088  869677  6.0   98   70 
2846  830841 10211088  869677  6.0   98   70 
2847  830841 10211088  869677  6.0   98   70 
2848  830841 10211088  869677  6.0   98   70 
2849  830841 10211088  869677  6.0   98   70 
2850  830841 10211088  869677  6.0   98   70 
2851  830841 10211088  869677  6.0   98   70 
2852  830841 10211088  869677  6.0   98   70 
2853  830841 10211088  869677  6.0   98   70 
2854  830841 10211088  869677  6.0   98   70 
2855  830841 10211088  869677  6.0   98   70 
2856  830841 10211088  869677  6.0   98   70 
2857  830841 10211088  869677  6.0   98   70 
2858  830841 10211088  869677  6.0   98   70 
2859  830841 10211088  869677  6.0   98   70 
2860  830841 10211088  869677  6.0   98   70 
2861  830841 10211088  869677  6.0   98   70 
2862  830841 10211088  869677  6.0   98   70 
2863  830841 10211088  869677  6.0   98   70 
2864  830841 10211088  869677  6.0   98   70 
2865  830841 10211088  869677  6.0   98   70 
2866  830841 10211088  869677  6.0   98   70 
2867  830841 10211088  869677  6.0   98   70 
2868  830841 10211088  869677  6.0   98   70 
2869  830841 10211088  869677  6.0   98   70 
2870  830841 10211088  869677  6.0   98   70 
2871  830841 10211088  869677  6.0   98   70 
2872  830841 10211088  869677  6.0   98   70 
2873  830841 10211088  869677  6.0   98   70 
2874  830841 10211088  869677  6.0   98   70 
2875  830841 10211088  869677  6.0   98   70 
2876  830841 10211088  869677  6.0   98   70 
2877  830841 10211088  869677  6.0   98   70 
2878  830841 10211088  869677  6.0   98   70 
2879  830841 10211088  869677  6.0   98   70 
2880  830841 10211088  869677  6.0   98   70 
2881  830841 10211088  869677  6.0   98   70 
2882  830841 10211088  869677  6.0   98   70 
2883  830841 10211088  869677  6.0   98   70 
2884  830841 10211088  869677  6.0   98   70 
2885  830841 10211088  869677  6.0   98   70 
2886  830841 10211088  869677  6.0   98   70 
2887  830841 10211088  869677  6.0   98   70 
2888  830841 10211088  869677  6.0   98   70 
2889  830841 10211088  869677  6.0   98   70 
2890  830841 10211088  869677  6.0   98   70 
2891  830841 10211088  869677  6.0   98   70 
2892  830841 10211088  869677  6.0   98   70 
2893  830841 10211088  869677  6.0   98   70 
2894  830841 10211088  869677  6.0   98   70 
2895  830841 10211088  869677  6.0   98   70 
2896  830841 10211088  869677  6.0   98   70 
2897  830841 10211088  869677  6.0   98   70 
2898  830841 10211088  869677  6.0   98   70 
2899  830841 10211088  869677  6.0   98   70 
2900  830841 10211088  869677  6.0   98   70 
2901  830841 10211088  869677  6.0   98   70 
2902  830841 10211088  869677  6.0   98   70 
2903  830841 10211088  869677  6.0   98   70 
2904  830841 10211088  869677  6.0   98   70 
2905  830841 10211088  869677  6.0   98   70 
2906  830841 10211088  869677  6.0   98   70 
2907  830841 10211088  869677  6.0   98   70 
2908  830841 10211088  869677  6.0   98   70 
2909  830841 10211088  869677  6.0   98   70 
2910  830841 10211088  869677  6.0   98   70 
2911  830841 10211088  869677  6.0   98   70 
2912  830841 10211088  869677  6.0   98   70 
2913  830841 10211088  869677  6.0   98   70 
2914  830841 10211088  869677  6.0   98   70 
2915  830841 10211088  869677  6.0   98   70 
2916  830841 10211088  869677  6.0   98   70 
2917  830841 10211088  869677  6.0   98   70 
2918  830841 10211088  869677  6.0   98   70 
2919  830841 10211088  869677  6.0   98   70 
2920  830841 10211088  869677  6.0   98   70 
2921  830841 10211088  869677  6.0   98   70 
2922  830841 10211088  869677  6.0   98   70 
2923  830841 10211088  869677  6.0   98   70 
2924  830841 10211088  869677  6.0   98   70 
2925  830841 10211088  869677  6.0   98   70 
2926  830841 10211088  869677  6.0   98   70 
2927  830841 10211088  869677  6.0   98   70 
2928  830841 10211088  869677  6.0   98   70 
2929  830841 10211088  869677  6.0   98   70 
2930  830841 10211088  869677  6.0   98   70 
2931  830841 10211088  869677  6.0   98   70 
2932  830841 10211088  869677  6.0   98   70 
2933  830841 10211088  869677  6.0   98   70 
2934  830841 10211088  869677  6.0   98   70 
2935  830841 10211088  869677  6.0   98   70 
2936  830841 10211088  869677  6.0   98   70 
2937  830841 10211088  869677  6.0   98   70 
2938  830841 10211088  869677  6.0   98   70 
2939  830841 10211088  869677  6.0   98   70 
2940  830841 10211088  869677  6.0   98   70 
2941  830841 10211088  869677  6.0   98   70 
2942  830841 10211088  869677  6.0   98   70 
2943  830841 10211088  869677  6.0   98   70 
2944  830841 10211088  869677  6.0   98   70 
2945  830841 10211088  869677  6.0   98   70 
2946  830841 10211088  869677  6.0   98   70 
2947  830841 10211088  869677  6.0   98   70 
2948  830841 10211088  869677  6.0   98   70 
2949  830841 10211088  869677  6.0   98   70 
2950  830841 10211088  869677  6.0   98   70 
2951  830841 10211088  869677  6.0   98   70 
2952  830841 10211088  869677  6.0   98   70 
2953  830841 10211088  869677  6.0   98   70 
2954  830841 10211088  869677  6.0   98   70 
2955  830841 10211088  869677  6.0   98   70 
2956  830841 10211088  869677  6.0   98   70 
2957  830841 10211088  869677  6.0   98   70 
2958  830841 10211088  869677  6.0   98   70 
2959  830841 10211088  869677  6.0   98   70 
2960  830841 10211088  869677  6.0   98   70 
2961  830841 10211088  869677  6.0   98   70 
2962  830841 10211088  869677  6.0   98   70 
2963  830841 10211088  869677  6.0   98   70 
2964  830841 10211088  869677  6.0   98   70 
2965  830841 10211088  869677  6.0   98   70 
2966  830841 10211088  869677  6.0   98   70 
2967  830841 10211088  869677  6.0   98   70 
2968  830841 10211088  869677  6.0   98   70 
2969  830841 10211088  869677  6.0   98   70 
2970  830841 10211088  869677  6.0   98   70 
2971  830841 10211088  869677  6.0   98   70 
2972  830841 10211088  869677  6.0   98   70 
2973  830841 10211088  869677  6.0   98   70 
2974  830841 10211088  869677  6.0   98   70 
2975  830841 10211088  869677  6.0   98   70 
2976  830841 10211088  869677  6.0   98   70 
2977  830841 10211088  869677  6.0   98   70 
2978  830841 10211088  869677  6.0   98   70 
2979  830841 10211088  869677  6.0   98   70 
2980  830841 10211088  869677  6.0   98   70 
2981  830841 10211088  869677  6.0   98   70 
2982  830841 10211088  869677  6.0   98   70 
2983  830841 10211088  869677  6.0   98   70 
2984  830841 10211088  869677  6.0   98   70 
2985  830841 10211088  869677  6.0   98   70 
2986  830841 10211088  869677  6.0   98   70 
2987  830841 10211088  869677  6.0   98   70 
2988  830841 10211088  869677  6.0   98   70 
2989  830841 10211088  869677  6.0   98   70 
2990  830841 10211088  869677  6.0   98   70 
2991  830841 10211088  869677  6.0   98   70 
2992  830841 10211088  869677  6.0   98   70 
2993  830841 10211088  869677  6.0   98   70 
2994  830841 10211088  869677  6.0   98   70 
2995  830841 10211088  869677  6.0   98   70 
2996  830841 10211088  869677  6.0   98   70 
2997  830841 10211088  869677  6.0   98   70 
2998  830841 10211088  869677  6.0   98   70 
2999  830841 10211088  869677  6.0   98   70 
3000  830841 10213963 1130608  5.2   98   70 
3001  830841 10214059 1130608  5.2   98   70 
3002  830841 10214063 1130608  5.2   98   70 
3003  830841 10214063 1130608  5.2   98   70 
3004  830841 10214063 1130608  5.2   98   70 
3005  830841 10214063 1130608  5.2   98   70 
3006  830841 10214063 1130608  5.2   98   70 
3007  830841 10214063 1130608  5.2   98   70 
3008  830841 10214063 1130608  5.2   98   70 
3009  830841 10214063 1130608  5.2   98   70 
3010  830841 10214063 1130608  5.2   98   70 
3011  830841 10214063 1130608  5.2   98   70 
3012  830841 10214063 1130608  5.2   98   70 
3013  830841 10214063 1130608  5.2   98   70 
3014  830841 10214063 1130608  5.2   98   70 
3015  830841 10214063 1130608  5.2   98   70 
3016  830841 10214063 1130608  5.2   98   70 
3017  830841 10214063 1130608  5.2   98   70 
3018  830841 10214063 1130608  5.2   98   70 
3019  830841 10214063 1130608  5.2   98   70 
3020  830841 10214063 1130608  5.2   98   70 
3021  830841 10214063 1130608  5.2   98   70 
3022  830841 10214063 1130608  5.2   98   70 
